timestamp,load_kw,pv_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,soc_kwh,grid_price_per_kwh
2025-01-06 08:00:00,1111.5480627825314,49.36925863758411,0.0,1062.1788041449472,0.0,0.0,50.0,0.10009359616558745
2025-01-06 09:00:00,1092.0522920834494,71.12020584169913,0.0,1020.9320862417503,0.0,0.0,50.0,0.10009944128690451
2025-01-06 10:00:00,1070.068926279573,91.11259030273459,0.0,978.9563359768383,0.0,0.0,50.0,0.10012172455558131
2025-01-06 11:00:00,1047.020813423175,103.00804670676358,0.0,944.0127667164114,0.0,0.0,50.0,0.09985053954413216
2025-01-06 12:00:00,1037.981214669055,105.78487137588891,0.0,932.196343293166,0.0,0.0,50.0,0.14978461388763895
2025-01-06 13:00:00,1054.311917231371,104.73941602902215,0.0,949.5725012023488,0.0,0.0,50.0,0.1498730750336707
2025-01-06 14:00:00,1101.9313909225154,91.78363507560759,0.0,1010.1477558469079,0.0,0.0,50.0,0.14981732314972107
2025-01-06 15:00:00,1166.8186870402685,77.64796583575145,0.0,1089.1707212045171,0.0,0.0,50.0,0.14989735573866114
2025-01-06 16:00:00,1237.401968585865,54.030923250789996,0.0,1183.371045335075,0.0,0.0,50.0,0.14966592095621706
2025-01-06 17:00:00,1306.460133141137,28.245122657691063,1278.215010483446,0.0,0.0,0.0,50.0,0.25964525712135433
2025-01-06 18:00:00,1352.9682802026523,1.3105544175817734e-14,1352.9682802026523,0.0,0.0,0.0,50.0,0.2597583499380929
2025-01-06 19:00:00,1365.16619938413,0.0,1365.16619938413,0.0,0.0,0.0,50.0,0.259566259621961
2025-01-06 20:00:00,1355.3918161304382,0.0,1355.3918161304382,0.0,0.0,0.0,50.0,0.2596467338599731
2025-01-06 21:00:00,1294.642354883842,0.0,1294.642354883842,0.0,0.0,0.0,50.0,0.25930794646874133
2025-01-06 22:00:00,1224.663427219814,0.0,0.0,1224.663427219814,0.0,0.0,50.0,0.09953875839190016
2025-01-06 23:00:00,1166.6933212535498,0.0,0.0,1166.6933212535498,0.0,0.0,50.0,0.09948051940836058
2025-01-07 00:00:00,1013.824502737481,0.0,0.0,1013.824502737481,0.0,0.0,50.0,0.09925334013748469
2025-01-07 01:00:00,1012.4998293046868,0.0,0.0,1012.4998293046868,0.0,0.0,50.0,0.09952737786415954
2025-01-07 02:00:00,991.9181987610815,0.0,0.0,991.9181987610815,0.0,0.0,50.0,0.09986460684890751
2025-01-07 03:00:00,990.7090298441501,0.0,0.0,990.7090298441501,0.0,0.0,50.0,0.09954027753268195
2025-01-07 04:00:00,989.5158455737926,0.0,0.0,989.5158455737926,0.0,0.0,50.0,0.09943762536352124
2025-01-07 05:00:00,999.7318279834249,0.0,0.0,999.7318279834249,0.0,0.0,50.0,0.09956396069004275
2025-01-07 06:00:00,1051.3016942482068,0.0,0.0,1051.3016942482068,0.0,0.0,50.0,0.099432909860806
2025-01-07 07:00:00,1094.8545735509724,27.107317555299655,0.0,1067.7472559956727,0.0,0.0,50.0,0.09969607552335052
2025-01-07 08:00:00,1112.1341708125935,52.68682280734067,0.0,1059.447348005253,0.0,0.0,50.0,0.09974546309927416
2025-01-07 09:00:00,1105.7981936237018,74.89136494197332,0.0,1030.9068286817285,0.0,0.0,50.0,0.09947623744594392
2025-01-07 10:00:00,1072.6071132161194,91.11503878332678,0.0,981.4920744327926,0.0,0.0,50.0,0.09935591492382961
2025-01-07 11:00:00,1052.9926914736573,98.9777378737139,0.0,954.0149535999434,0.0,0.0,50.0,0.09931626211283774
2025-01-07 12:00:00,1037.5102294364706,102.90898546100864,0.0,934.6012439754619,0.0,0.0,50.0,0.1496083043434576
2025-01-07 13:00:00,1038.863496784157,102.15737178103096,0.0,936.706125003126,0.0,0.0,50.0,0.14944562411153156
2025-01-07 14:00:00,1075.984469274636,90.26688661635903,0.0,985.717582658277,0.0,0.0,50.0,0.1495407038026778
2025-01-07 15:00:00,1130.0627116650287,74.04010059793175,0.0,1056.022611067097,0.0,0.0,50.0,0.14955614584315935
2025-01-07 16:00:00,1205.8662288661815,51.91998886692435,0.0,1153.9462399992572,0.0,0.0,50.0,0.1494840108569197
2025-01-07 17:00:00,1262.5683457015298,26.389040474122535,1236.1793052274072,0.0,0.0,0.0,50.0,0.2600228348697897
2025-01-07 18:00:00,1306.0487769819629,1.2658412025409038e-14,1306.0487769819629,0.0,0.0,0.0,50.0,0.2598520908869094
2025-01-07 19:00:00,1325.8980196015996,0.0,1325.8980196015996,0.0,0.0,0.0,50.0,0.25994441887081227
2025-01-07 20:00:00,1308.68535134346,0.0,1308.68535134346,0.0,0.0,0.0,50.0,0.2597825174742114
2025-01-07 21:00:00,1261.5829054739384,0.0,1261.5829054739384,0.0,0.0,0.0,50.0,0.260136414409035
2025-01-07 22:00:00,1199.22128653136,0.0,0.0,1199.22128653136,0.0,0.0,50.0,0.10021980616842768
2025-01-07 23:00:00,1136.2080722383348,0.0,0.0,1136.2080722383348,0.0,0.0,50.0,0.1005283641190893
2025-01-08 00:00:00,995.0504408969178,0.0,0.0,995.0504408969178,0.0,0.0,50.0,0.1002972830755615
2025-01-08 01:00:00,1015.18473497778,0.0,0.0,1015.18473497778,0.0,0.0,50.0,0.10022466571866301
2025-01-08 02:00:00,1000.766350351774,0.0,0.0,1000.766350351774,0.0,0.0,50.0,0.09987290862506155
2025-01-08 03:00:00,1010.2534422980929,0.0,0.0,1010.2534422980929,0.0,0.0,50.0,0.1000452606513936
2025-01-08 04:00:00,1021.4353351065946,0.0,0.0,1021.4353351065946,0.0,0.0,50.0,0.1002593763415593
2025-01-08 05:00:00,1045.8405133599035,0.0,0.0,1045.8405133599035,0.0,0.0,50.0,0.10000472805588671
2025-01-08 06:00:00,1079.0182889780679,0.0,0.0,1079.0182889780679,0.0,0.0,50.0,0.09983918585767415
2025-01-08 07:00:00,1097.1475786580957,27.429216583952545,0.0,1069.7183620741432,0.0,0.0,50.0,0.09957947660343668
2025-01-08 08:00:00,1116.064433525784,52.59257387065196,0.0,1063.471859655132,0.0,0.0,50.0,0.09997498073029489
2025-01-08 09:00:00,1085.6693430527305,75.71533676955035,0.0,1009.9540062831801,0.0,0.0,50.0,0.10046721207317796
2025-01-08 10:00:00,1051.9889180824846,91.83488737157165,0.0,960.1540307109129,0.0,0.0,50.0,0.10046953649596403
