timestamp,load_kw,solar_cf,grid_price_per_kwh,pv_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,soc_kwh,diesel_on
2025-08-22 10:00:00,1119.5318239377714,0.5899875852294123,0.1292886056160643,1081.643709591394,0.0,87.88811434637728,50.0,0.0,314.4537437244166,0
2025-08-22 11:00:00,1105.014351794321,0.6378985652453539,0.12969751578976643,1155.014351794321,0.0,0.0,50.0,0.0,361.9537437244166,0
2025-08-22 12:00:00,1091.96597626434,0.6555034830203751,0.17963476885897128,1141.96597626434,0.0,0.0,50.0,0.0,409.4537437244166,0
2025-08-22 13:00:00,1124.4512689174944,0.6366173186656577,0.17934405281738566,1167.1315386812664,0.0,0.0,42.680269763772,0.0,450.0,0
2025-08-22 14:00:00,1158.2954126790628,0.5690339364376119,0.17914978417386287,1043.2286937909764,-3.552713678800501e-15,85.06671888808638,0.0,29.99999999999999,418.42105263157896,0
2025-08-22 15:00:00,1212.2188879692114,0.45578636709362746,0.1793016706844077,835.6081877428613,0.0,326.6107002263501,0.0,50.0,365.7894736842105,0
2025-08-22 16:00:00,1294.3956690220675,0.3251237576592298,0.17952250506597522,596.0601140006688,0.0,648.3355550213987,0.0,50.0,313.1578947368421,0
2025-08-22 17:00:00,1355.761975162087,0.16786993554161211,0.28926635898163044,307.76149253631036,998.0004826257767,0.0,0.0,50.0,260.52631578947364,1
2025-08-22 18:00:00,1414.5021757061086,8.155968758950613e-17,0.28928573305530025,0.0,1364.5021757061086,0.0,0.0,50.0,207.89473684210523,1
2025-08-22 19:00:00,1419.7606218576816,0.0,0.28950683736260135,0.0,1369.7606218576816,0.0,0.0,50.0,155.26315789473682,1
2025-08-22 20:00:00,1391.063878479459,0.0,0.28929244925232284,0.0,1341.063878479459,0.0,0.0,50.0,102.63157894736841,1
2025-08-22 21:00:00,1339.4073689314698,0.0,0.28918146950618434,0.0,1289.4073689314698,0.0,0.0,50.0,50.0,1
2025-08-22 22:00:00,1274.3757053103716,0.0,0.1292929263791609,0.0,0.0,1274.3757053103716,-0.0,0.0,50.0,0
2025-08-22 23:00:00,1205.7010720684343,0.0,0.12944450280826186,0.0,0.0,1205.7010720684343,0.0,0.0,50.0,0
2025-08-23 00:00:00,1002.7752856111673,0.0,0.11436162618477737,0.0,-1.1368683772161603e-13,1052.7752856111674,50.0,0.0,97.5,0
2025-08-23 01:00:00,1012.2294411018438,0.0,0.11445212716982217,0.0,0.0,1012.2294411018438,0.0,0.0,97.5,0
2025-08-23 02:00:00,1025.9613609272967,0.0,0.11443227090866849,0.0,8.526512829121202e-14,1047.013992506244,21.05263157894737,0.0,117.5,0
2025-08-23 03:00:00,1040.0663371328874,0.0,0.1142854721967037,0.0,0.0,1090.0663371328874,50.0,0.0,165.0,0
2025-08-23 04:00:00,1035.48895130907,0.0,0.11429229230001495,0.0,0.0,1085.48895130907,50.0,0.0,212.5,0
2025-08-23 05:00:00,1057.1903988696477,0.0,0.11450701313777976,0.0,0.0,1057.1903988696477,0.0,0.0,212.5,0
2025-08-23 06:00:00,1093.1010082081013,0.0,0.11461985354576627,0.0,0.0,1093.1010082081013,0.0,0.0,212.5,0
2025-08-23 07:00:00,1119.0610895464467,0.18824123073929674,0.11498176940889239,345.1088602749671,0.0,773.9522292714796,0.0,0.0,212.5,0
2025-08-23 08:00:00,1122.1568514270236,0.36290464735223515,0.11503683235186345,665.3250658442154,0.0,456.83178558280827,0.0,0.0,212.5,0
